"","HZ","low_bin","high_bin","date","chips","expert","institution","last.in.field","experience.ide","p","chips.all.experts","p.all.experts","expert.date"
"440","GOMA",16,18,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"441","GOMA",18,20,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"442","GOMA",18,20,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"443","GOMA",18,20,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"444","GOMA",18,20,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"445","GOMA",18,20,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"446","GOMA",18,20,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"447","GOMA",18,20,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"448","GOMA",18,20,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"449","GOMA",2,4,"19-12-2019",2,"2","WHO","<2 weeks ago",">5 years",0.1,21,0.13125,"expert 2 19-12-2019"
"450","GOMA",2,4,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,21,0.13125,"expert 1 17-12-2019"
"451","GOMA",2,4,"23-12-2019",4,"11","WHO","<2 weeks ago","<5 years",0.2,21,0.13125,"expert 11 23-12-2019"
"452","GOMA",2,4,"17-12-2019",2,"10","WHO","<2 weeks ago","<5 years",0.1,21,0.13125,"expert 10 17-12-2019"
"453","GOMA",2,4,"18-12-2019",7,"4","WHO","never",">5 years",0.35,21,0.13125,"expert 4 18-12-2019"
"454","GOMA",2,4,"23-12-2019",5,"9","MSF",">2 weeks ago",">5 years",0.25,21,0.13125,"expert 9 23-12-2019"
"455","GOMA",2,4,"23-12-2019",1,"8","MSF","<2 weeks ago",">5 years",0.05,21,0.13125,"expert 8 23-12-2019"
"456","GOMA",2,4,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,21,0.13125,"expert 5 19-12-2019"
"457","GOMA",20,22,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"458","GOMA",20,22,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"459","GOMA",20,22,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"460","GOMA",20,22,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"461","GOMA",20,22,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"462","GOMA",20,22,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"463","GOMA",20,22,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"464","GOMA",20,22,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"465","GOMA",22,24,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"466","GOMA",22,24,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"467","GOMA",22,24,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"468","GOMA",22,24,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"469","GOMA",22,24,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"470","GOMA",22,24,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"471","GOMA",22,24,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"472","GOMA",22,24,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"473","GOMA",24,26,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"474","GOMA",24,26,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"475","GOMA",24,26,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"476","GOMA",24,26,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"477","GOMA",24,26,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"478","GOMA",24,26,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"479","GOMA",24,26,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"480","GOMA",24,26,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"481","GOMA",26,28,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"482","GOMA",26,28,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"483","GOMA",26,28,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"484","GOMA",26,28,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"485","GOMA",26,28,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"486","GOMA",26,28,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"487","GOMA",26,28,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"488","GOMA",26,28,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"489","GOMA",28,30,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"490","GOMA",28,30,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"491","GOMA",28,30,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"492","GOMA",28,30,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"493","GOMA",28,30,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"494","GOMA",28,30,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"495","GOMA",28,30,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"496","GOMA",28,30,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"497","GOMA",30,32,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"498","GOMA",30,32,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"499","GOMA",30,32,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"500","GOMA",30,32,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"501","GOMA",30,32,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"502","GOMA",30,32,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"503","GOMA",30,32,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"504","GOMA",30,32,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"505","GOMA",32,34,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"506","GOMA",32,34,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"507","GOMA",32,34,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"508","GOMA",32,34,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"509","GOMA",32,34,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"510","GOMA",32,34,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"511","GOMA",32,34,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"512","GOMA",32,34,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"513","GOMA",34,36,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"514","GOMA",34,36,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"515","GOMA",34,36,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"516","GOMA",34,36,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"517","GOMA",34,36,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"518","GOMA",34,36,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"519","GOMA",34,36,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"520","GOMA",34,36,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"521","GOMA",36,38,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"522","GOMA",36,38,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"523","GOMA",36,38,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"524","GOMA",36,38,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"525","GOMA",36,38,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"526","GOMA",36,38,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"527","GOMA",36,38,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"528","GOMA",36,38,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"529","GOMA",38,40,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"530","GOMA",38,40,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"531","GOMA",38,40,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"532","GOMA",38,40,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"533","GOMA",38,40,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"534","GOMA",38,40,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"535","GOMA",38,40,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"536","GOMA",38,40,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"537","GOMA",4,6,"23-12-2019",2,"9","MSF",">2 weeks ago",">5 years",0.1,3,0.01875,"expert 9 23-12-2019"
"538","GOMA",4,6,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,3,0.01875,"expert 11 23-12-2019"
"539","GOMA",4,6,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,3,0.01875,"expert 5 19-12-2019"
"540","GOMA",4,6,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,3,0.01875,"expert 2 19-12-2019"
"541","GOMA",4,6,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,3,0.01875,"expert 10 17-12-2019"
"542","GOMA",4,6,"23-12-2019",1,"8","MSF","<2 weeks ago",">5 years",0.05,3,0.01875,"expert 8 23-12-2019"
"543","GOMA",4,6,"18-12-2019",0,"4","WHO","never",">5 years",0,3,0.01875,"expert 4 18-12-2019"
"544","GOMA",4,6,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,3,0.01875,"expert 1 17-12-2019"
"545","GOMA",40,42,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"546","GOMA",40,42,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"547","GOMA",40,42,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"548","GOMA",40,42,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"549","GOMA",40,42,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"550","GOMA",40,42,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"551","GOMA",40,42,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"552","GOMA",40,42,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"553","GOMA",42,44,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"554","GOMA",42,44,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"555","GOMA",42,44,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"556","GOMA",42,44,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"557","GOMA",42,44,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"558","GOMA",42,44,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"559","GOMA",42,44,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"560","GOMA",42,44,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"561","GOMA",44,46,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"562","GOMA",44,46,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"563","GOMA",44,46,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"564","GOMA",44,46,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"565","GOMA",44,46,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"566","GOMA",44,46,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"567","GOMA",44,46,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"568","GOMA",44,46,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"569","GOMA",46,48,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"570","GOMA",46,48,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"571","GOMA",46,48,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"572","GOMA",46,48,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"573","GOMA",46,48,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"574","GOMA",46,48,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"575","GOMA",46,48,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"576","GOMA",46,48,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"577","GOMA",48,50,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"578","GOMA",48,50,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"579","GOMA",48,50,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"580","GOMA",48,50,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"581","GOMA",48,50,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"582","GOMA",48,50,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"583","GOMA",48,50,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"584","GOMA",48,50,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"585","GOMA",6,8,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,2,0.0125,"expert 5 19-12-2019"
"586","GOMA",6,8,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,2,0.0125,"expert 1 17-12-2019"
"587","GOMA",6,8,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,2,0.0125,"expert 11 23-12-2019"
"588","GOMA",6,8,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,2,0.0125,"expert 9 23-12-2019"
"589","GOMA",6,8,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,2,0.0125,"expert 10 17-12-2019"
"590","GOMA",6,8,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,2,0.0125,"expert 8 23-12-2019"
"591","GOMA",6,8,"18-12-2019",2,"4","WHO","never",">5 years",0.1,2,0.0125,"expert 4 18-12-2019"
"592","GOMA",6,8,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,2,0.0125,"expert 2 19-12-2019"
"593","GOMA",8,10,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019"
"594","GOMA",8,10,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019"
"595","GOMA",8,10,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019"
"596","GOMA",8,10,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019"
"597","GOMA",8,10,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019"
"598","GOMA",8,10,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019"
"599","GOMA",8,10,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019"
"600","GOMA",8,10,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019"
"601","MABALAKO",0,2,"17-12-2019",6,"10","WHO","<2 weeks ago","<5 years",0.3,7,0.04375,"expert 10 17-12-2019"
"602","MABALAKO",0,2,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,7,0.04375,"expert 2 19-12-2019"
"603","MABALAKO",0,2,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,7,0.04375,"expert 11 23-12-2019"
"604","MABALAKO",0,2,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,7,0.04375,"expert 5 19-12-2019"
"605","MABALAKO",0,2,"18-12-2019",1,"4","WHO","never",">5 years",0.05,7,0.04375,"expert 4 18-12-2019"
"606","MABALAKO",0,2,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,7,0.04375,"expert 8 23-12-2019"
"607","MABALAKO",0,2,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,7,0.04375,"expert 1 17-12-2019"
"608","MABALAKO",0,2,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,7,0.04375,"expert 9 23-12-2019"
"609","MABALAKO",10,12,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,16,0.1,"expert 5 19-12-2019"
"610","MABALAKO",10,12,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,16,0.1,"expert 10 17-12-2019"
"611","MABALAKO",10,12,"23-12-2019",4,"9","MSF",">2 weeks ago",">5 years",0.2,16,0.1,"expert 9 23-12-2019"
"612","MABALAKO",10,12,"23-12-2019",1,"8","MSF","<2 weeks ago",">5 years",0.05,16,0.1,"expert 8 23-12-2019"
"613","MABALAKO",10,12,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,16,0.1,"expert 11 23-12-2019"
"614","MABALAKO",10,12,"19-12-2019",7,"2","WHO","<2 weeks ago",">5 years",0.35,16,0.1,"expert 2 19-12-2019"
"615","MABALAKO",10,12,"17-12-2019",1,"1","LSHTM",">2 weeks ago",">5 years",0.05,16,0.1,"expert 1 17-12-2019"
"616","MABALAKO",10,12,"18-12-2019",3,"4","WHO","never",">5 years",0.15,16,0.1,"expert 4 18-12-2019"
"617","MABALAKO",12,14,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,7,0.04375,"expert 5 19-12-2019"
"618","MABALAKO",12,14,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,7,0.04375,"expert 10 17-12-2019"
"619","MABALAKO",12,14,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,7,0.04375,"expert 2 19-12-2019"
"620","MABALAKO",12,14,"17-12-2019",1,"1","LSHTM",">2 weeks ago",">5 years",0.05,7,0.04375,"expert 1 17-12-2019"
"621","MABALAKO",12,14,"23-12-2019",2,"8","MSF","<2 weeks ago",">5 years",0.1,7,0.04375,"expert 8 23-12-2019"
"622","MABALAKO",12,14,"18-12-2019",3,"4","WHO","never",">5 years",0.15,7,0.04375,"expert 4 18-12-2019"
"623","MABALAKO",12,14,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,7,0.04375,"expert 11 23-12-2019"
"624","MABALAKO",12,14,"23-12-2019",1,"9","MSF",">2 weeks ago",">5 years",0.05,7,0.04375,"expert 9 23-12-2019"
"625","MABALAKO",14,16,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,4,0.025,"expert 5 19-12-2019"
"626","MABALAKO",14,16,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,4,0.025,"expert 10 17-12-2019"
"627","MABALAKO",14,16,"23-12-2019",3,"8","MSF","<2 weeks ago",">5 years",0.15,4,0.025,"expert 8 23-12-2019"
"628","MABALAKO",14,16,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,4,0.025,"expert 11 23-12-2019"
"629","MABALAKO",14,16,"18-12-2019",0,"4","WHO","never",">5 years",0,4,0.025,"expert 4 18-12-2019"
"630","MABALAKO",14,16,"17-12-2019",1,"1","LSHTM",">2 weeks ago",">5 years",0.05,4,0.025,"expert 1 17-12-2019"
"631","MABALAKO",14,16,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,4,0.025,"expert 2 19-12-2019"
"632","MABALAKO",14,16,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,4,0.025,"expert 9 23-12-2019"
"633","MABALAKO",16,18,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,4,0.025,"expert 5 19-12-2019"
"634","MABALAKO",16,18,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,4,0.025,"expert 2 19-12-2019"
"635","MABALAKO",16,18,"17-12-2019",1,"1","LSHTM",">2 weeks ago",">5 years",0.05,4,0.025,"expert 1 17-12-2019"
"636","MABALAKO",16,18,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,4,0.025,"expert 11 23-12-2019"
"637","MABALAKO",16,18,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,4,0.025,"expert 10 17-12-2019"
"638","MABALAKO",16,18,"23-12-2019",3,"8","MSF","<2 weeks ago",">5 years",0.15,4,0.025,"expert 8 23-12-2019"
"639","MABALAKO",16,18,"18-12-2019",0,"4","WHO","never",">5 years",0,4,0.025,"expert 4 18-12-2019"
"640","MABALAKO",16,18,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,4,0.025,"expert 9 23-12-2019"
"641","MABALAKO",18,20,"18-12-2019",0,"4","WHO","never",">5 years",0,4,0.025,"expert 4 18-12-2019"
"642","MABALAKO",18,20,"19-12-2019",1,"5","WHO",">2 weeks ago","<5 years",0.05,4,0.025,"expert 5 19-12-2019"
"643","MABALAKO",18,20,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,4,0.025,"expert 2 19-12-2019"
"644","MABALAKO",18,20,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,4,0.025,"expert 9 23-12-2019"
"645","MABALAKO",18,20,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,4,0.025,"expert 11 23-12-2019"
"646","MABALAKO",18,20,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,4,0.025,"expert 10 17-12-2019"
"647","MABALAKO",18,20,"23-12-2019",2,"8","MSF","<2 weeks ago",">5 years",0.1,4,0.025,"expert 8 23-12-2019"
"648","MABALAKO",18,20,"17-12-2019",1,"1","LSHTM",">2 weeks ago",">5 years",0.05,4,0.025,"expert 1 17-12-2019"
"649","MABALAKO",2,4,"17-12-2019",8,"10","WHO","<2 weeks ago","<5 years",0.4,9,0.05625,"expert 10 17-12-2019"
"650","MABALAKO",2,4,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,9,0.05625,"expert 5 19-12-2019"
"651","MABALAKO",2,4,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,9,0.05625,"expert 1 17-12-2019"
"652","MABALAKO",2,4,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,9,0.05625,"expert 8 23-12-2019"
"653","MABALAKO",2,4,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,9,0.05625,"expert 2 19-12-2019"
"654","MABALAKO",2,4,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,9,0.05625,"expert 11 23-12-2019"
"655","MABALAKO",2,4,"18-12-2019",1,"4","WHO","never",">5 years",0.05,9,0.05625,"expert 4 18-12-2019"
"656","MABALAKO",2,4,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,9,0.05625,"expert 9 23-12-2019"
