"","expert","HZ","low_bin","high_bin","chips","p","date","institution","last.in.field","experience.ide","expert.date","forecast.month"
"446","9","KOMANDA",6,8,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"447","9","OICHA",46,48,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"448","9","OICHA",40,42,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"449","9","OICHA",26,28,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"450","9","OICHA",28,30,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"451","9","OICHA",30,32,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"452","9","KOMANDA",12,14,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"453","9","OICHA",0,2,8,0.4,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"454","9","OICHA",2,4,8,0.4,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"455","9","KOMANDA",24,26,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"456","9","KOMANDA",26,28,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"457","9","KOMANDA",28,30,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"458","9","OICHA",42,44,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"459","9","OICHA",44,46,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"460","9","KOMANDA",34,36,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"461","9","OICHA",48,50,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"462","9","KOMANDA",14,16,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"463","9","KOMANDA",16,18,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"464","9","KOMANDA",18,20,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"465","9","KOMANDA",20,22,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"466","9","KOMANDA",48,50,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"467","9","KOMANDA",22,24,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"468","9","KOMANDA",32,34,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"469","9","KOMANDA",44,46,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"470","9","KOMANDA",36,38,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"471","9","KOMANDA",30,32,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"472","9","KOMANDA",42,44,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"473","9","KOMANDA",46,48,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"474","9","KOMANDA",38,40,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"475","9","KOMANDA",40,42,0,0,"22-11-2019","MSF",">2 weeks ago",">5 years","expert 9 22-11-2019","December 2019"
"476","1","BUTEMBO",0,2,14,0.7,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"477","1","BUTEMBO",2,4,3,0.15,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"478","1","BUTEMBO",4,6,2,0.1,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"479","1","BUTEMBO",6,8,1,0.05,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"480","1","BUTEMBO",8,10,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"481","1","BUTEMBO",10,12,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"482","1","BUTEMBO",12,14,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"483","1","BUTEMBO",14,16,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"484","1","BUTEMBO",16,18,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"485","1","BUTEMBO",18,20,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"486","1","BUTEMBO",20,22,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"487","1","BUTEMBO",22,24,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"488","1","BUTEMBO",24,26,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"489","1","BUTEMBO",26,28,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"490","1","BUTEMBO",28,30,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"491","1","BUTEMBO",30,32,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"492","1","BUTEMBO",32,34,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"493","1","BUTEMBO",34,36,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"494","1","BUTEMBO",36,38,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"495","1","BUTEMBO",38,40,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"496","1","BUTEMBO",40,42,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"497","1","BUTEMBO",42,44,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"498","1","BUTEMBO",44,46,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"499","1","BUTEMBO",46,48,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"500","1","BUTEMBO",48,50,0,0,"17-12-2019","LSHTM",">2 weeks ago",">5 years","expert 1 17-12-2019","January 2020"
"501","11","BUTEMBO",12,14,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"502","11","BUTEMBO",14,16,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"503","11","BUTEMBO",10,12,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"504","11","BUTEMBO",20,22,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"505","11","BUTEMBO",22,24,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"506","11","BUTEMBO",16,18,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"507","11","BUTEMBO",18,20,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"508","11","BUTEMBO",28,30,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"509","11","BUTEMBO",30,32,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"510","11","BUTEMBO",32,34,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"511","11","BUTEMBO",34,36,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"512","11","BUTEMBO",36,38,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"513","11","BUTEMBO",38,40,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"514","11","BUTEMBO",40,42,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"515","11","BUTEMBO",42,44,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"516","11","BUTEMBO",44,46,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"517","11","BUTEMBO",46,48,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"518","11","BUTEMBO",48,50,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"519","11","BUTEMBO",24,26,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"520","11","BUTEMBO",26,28,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"521","11","BUTEMBO",0,2,9,0.45,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"522","11","BUTEMBO",2,4,7,0.35,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"523","11","BUTEMBO",4,6,4,0.2,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"524","11","BUTEMBO",6,8,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"525","11","BUTEMBO",8,10,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"526","11","MANGUREDJIPA",0,2,10,0.5,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"527","11","MANGUREDJIPA",2,4,7,0.35,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"528","11","MANGUREDJIPA",4,6,3,0.15,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"529","11","MANGUREDJIPA",6,8,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"530","11","MANGUREDJIPA",8,10,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"531","11","MANGUREDJIPA",10,12,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"532","11","MANGUREDJIPA",12,14,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"533","11","MANGUREDJIPA",14,16,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"534","11","MANGUREDJIPA",16,18,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"535","11","MANGUREDJIPA",18,20,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"536","11","MANGUREDJIPA",20,22,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"537","11","MANGUREDJIPA",22,24,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"538","11","MANGUREDJIPA",24,26,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"539","11","MANGUREDJIPA",26,28,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"540","11","MANGUREDJIPA",28,30,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"541","11","MANGUREDJIPA",30,32,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"542","11","MANGUREDJIPA",32,34,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"543","11","MANGUREDJIPA",34,36,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"544","11","MANGUREDJIPA",36,38,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"545","11","MANGUREDJIPA",38,40,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"546","11","MANGUREDJIPA",40,42,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"547","11","MANGUREDJIPA",42,44,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"548","11","MANGUREDJIPA",44,46,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"549","11","MANGUREDJIPA",46,48,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"550","11","MANGUREDJIPA",48,50,0,0,"23-12-2019","WHO","<2 weeks ago","<5 years","expert 11 23-12-2019","January 2020"
"551","2","BUTEMBO",0,2,3,0.15,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"552","2","BUTEMBO",2,4,12,0.6,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"553","2","BUTEMBO",4,6,5,0.25,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"554","2","BUTEMBO",6,8,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"555","2","BUTEMBO",8,10,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"556","2","BUTEMBO",10,12,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"557","2","BUTEMBO",12,14,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"558","2","BUTEMBO",14,16,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"559","2","BUTEMBO",16,18,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"560","2","BUTEMBO",18,20,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"561","2","BUTEMBO",20,22,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"562","2","BUTEMBO",22,24,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"563","2","BUTEMBO",24,26,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"564","2","BUTEMBO",26,28,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"565","2","BUTEMBO",28,30,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"566","2","BUTEMBO",30,32,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"567","2","BUTEMBO",32,34,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"568","2","BUTEMBO",34,36,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"569","2","BUTEMBO",36,38,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"570","2","BUTEMBO",38,40,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"571","2","BUTEMBO",40,42,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"572","2","BUTEMBO",42,44,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"573","2","BUTEMBO",44,46,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"574","2","BUTEMBO",46,48,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"575","2","BUTEMBO",48,50,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"576","2","KATWA",40,42,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"577","2","KATWA",42,44,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"578","2","KATWA",44,46,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"579","2","KATWA",46,48,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"580","2","KATWA",48,50,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"581","2","KATWA",22,24,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"582","2","KATWA",24,26,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"583","2","KATWA",0,2,3,0.15,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"584","2","KATWA",2,4,12,0.6,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"585","2","KATWA",4,6,5,0.25,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"586","2","KATWA",6,8,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"587","2","KATWA",8,10,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"588","2","KATWA",10,12,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"589","2","KATWA",12,14,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"590","2","KATWA",14,16,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"591","2","KATWA",16,18,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"592","2","KATWA",18,20,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"593","2","KATWA",20,22,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"594","2","KATWA",30,32,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"595","2","KATWA",32,34,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"596","2","KATWA",26,28,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"597","2","KATWA",28,30,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"598","2","KATWA",38,40,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"599","2","KATWA",34,36,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"600","2","KATWA",36,38,0,0,"19-12-2019","WHO","<2 weeks ago",">5 years","expert 2 19-12-2019","January 2020"
"601","4","BUTEMBO",12,14,1,0.05,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"602","4","BUTEMBO",10,12,1,0.05,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"603","4","BUTEMBO",28,30,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"604","4","BUTEMBO",30,32,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"605","4","BUTEMBO",32,34,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"606","4","BUTEMBO",34,36,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"607","4","BUTEMBO",36,38,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"608","4","BUTEMBO",38,40,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"609","4","BUTEMBO",14,16,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"610","4","BUTEMBO",16,18,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"611","4","BUTEMBO",18,20,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"612","4","BUTEMBO",20,22,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"613","4","BUTEMBO",22,24,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"614","4","BUTEMBO",24,26,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"615","4","BUTEMBO",26,28,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"616","4","BUTEMBO",0,2,5,0.25,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"617","4","BUTEMBO",2,4,5,0.25,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"618","4","BUTEMBO",4,6,4,0.2,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"619","4","BUTEMBO",6,8,3,0.15,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"620","4","BUTEMBO",8,10,1,0.05,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"621","4","BUTEMBO",44,46,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"622","4","BUTEMBO",46,48,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"623","4","BUTEMBO",40,42,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"624","4","BUTEMBO",42,44,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"625","4","BUTEMBO",48,50,0,0,"18-12-2019","WHO","never",">5 years","expert 4 18-12-2019","January 2020"
"626","5","BUTEMBO",40,42,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"627","5","BUTEMBO",42,44,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"628","5","KATWA",14,16,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"629","5","KATWA",16,18,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"630","5","KATWA",18,20,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"631","5","KATWA",20,22,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"632","5","KATWA",22,24,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"633","5","KATWA",24,26,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"634","5","KATWA",26,28,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"635","5","KATWA",28,30,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"636","5","BUTEMBO",44,46,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"637","5","BUTEMBO",46,48,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"638","5","BUTEMBO",48,50,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"639","5","KATWA",10,12,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"640","5","KATWA",12,14,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"641","5","BUTEMBO",0,2,19,0.95,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"642","5","BUTEMBO",2,4,1,0.05,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"643","5","BUTEMBO",4,6,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"644","5","BUTEMBO",6,8,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"645","5","BUTEMBO",8,10,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"646","5","BUTEMBO",10,12,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"647","5","BUTEMBO",12,14,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"648","5","BUTEMBO",14,16,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"649","5","BUTEMBO",16,18,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"650","5","BUTEMBO",18,20,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"651","5","BUTEMBO",20,22,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"652","5","BUTEMBO",22,24,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"653","5","BUTEMBO",24,26,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"654","5","BUTEMBO",26,28,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"655","5","BUTEMBO",28,30,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"656","5","BUTEMBO",30,32,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"657","5","BUTEMBO",32,34,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"658","5","BUTEMBO",34,36,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"659","5","BUTEMBO",36,38,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"660","5","BUTEMBO",38,40,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"661","5","KATWA",0,2,19,0.95,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
